Date,WE_O3,AE_O3,WE_NO2,AE_NO2,Temp,RelHum,RefSt_O3
2023-07-27 15:00:00,439.17,441.25,434.58,434.83,32.17,55.53,71
2023-07-27 16:00:00,430.08,441.92,421.08,436.42,32.49,55.42,75
2023-07-27 17:00:00,434.92,440.42,428.25,433.08,32.38,53.48,74
2023-07-27 18:00:00,439.42,442.75,434.33,435.42,31.49,55.12,70
2023-07-27 19:00:00,444.92,444.33,439.92,435.75,29.99,57.57,64
2023-07-27 20:00:00,446.33,446.42,441.5,439.17,28.81,59.15,65
2023-07-27 21:00:00,449.33,448.25,446.75,441.92,27.99,62.73,63
2023-07-27 22:00:00,445.58,448.67,441.25,442.67,27.65,64.37,69
2023-07-27 23:00:00,433.17,447.83,429.42,441.58,26.99,59.9,113
2023-07-28 00:00:00,441.42,446,442.5,439.92,25.91,57.37,115
2023-07-28 01:00:00,443.92,448.08,446.42,442.25,24.3,59.2,115
2023-07-28 02:00:00,443.75,448.5,445.83,443.17,23.8,59.62,107
2023-07-28 03:00:00,442.5,448.17,441.92,443.17,23.68,58.99,101
2023-07-28 04:00:00,443.67,448.5,440.5,442.75,23.56,58.99,92
2023-07-28 05:00:00,443.58,448.42,441.5,443,23.53,58.41,97
2023-07-28 06:00:00,444.5,448.67,440.67,443.58,23.45,58.29,91
2023-07-28 07:00:00,447.08,448.58,438.75,443.83,23.62,58.24,61
2023-07-28 08:00:00,453.75,448.42,450.42,443.58,24.77,59.57,64
2023-07-28 09:00:00,450.67,449.83,448.42,444.83,27.17,60.85,72
2023-07-28 10:00:00,441.92,444.92,435.83,438.5,29.92,56.04,83
2023-07-28 11:00:00,431.42,444.08,428,439.33,32.64,51.46,88
2023-07-28 12:00:00,430.58,439.58,428.58,436.25,34.36,46.73,88
2023-07-28 13:00:00,433.17,438.5,436.58,435,33.76,47.79,95
2023-07-28 14:00:00,424.92,433.92,426.5,431.5,34.39,48.99,106
2023-07-28 15:00:00,425.08,436.08,426,431.5,34.48,49.94,93
2023-07-28 16:00:00,419.5,432.67,414.75,428.25,35.44,48.92,90
2023-07-28 17:00:00,437.17,436.58,439.5,429.25,34.16,48.78,82
2023-07-28 18:00:00,438.67,441.25,443,435.17,33.16,51.85,85
2023-07-28 19:00:00,439.42,441.33,439.83,434,32.37,52.02,80
2023-07-28 20:00:00,447,444.33,449.25,436.08,30.77,55.1,75
2023-07-28 21:00:00,450.25,446.83,452.17,439.33,29.3,59.21,74
2023-07-28 22:00:00,451.17,448.75,453.5,442.83,28.11,62.76,74
2023-07-28 23:00:00,449,449.92,450.75,444.08,27.63,64.45,78
2023-07-29 00:00:00,446.92,449.92,445.92,444.67,27.36,65.19,74
2023-07-29 01:00:00,445.08,449.92,438.17,444.17,26.71,66.57,69
2023-07-29 02:00:00,443.5,450.58,436.58,445.17,26.08,66.92,69
2023-07-29 03:00:00,444.42,451,433.75,445.67,25.86,67.28,55
2023-07-29 04:00:00,443.25,450.5,427.83,445.83,25.96,67.17,46
2023-07-29 05:00:00,443.67,449.83,429.33,444.33,25.85,66.91,47
2023-07-29 06:00:00,444,450.67,431.17,445.17,25.36,67.84,48
2023-07-29 07:00:00,444.75,450.83,431.42,446.25,25.26,68.59,50
2023-07-29 08:00:00,443,451.25,431.33,445.58,26.04,68.67,63
2023-07-29 09:00:00,437.25,450.83,425.75,444.67,28.1,67.61,69
2023-07-29 10:00:00,427.83,444.67,411.75,438.92,30.9,61.06,70
2023-07-29 11:00:00,425.25,444.75,412.5,439.83,32.7,58.14,74
2023-07-29 12:00:00,408.33,437.58,395.67,434.92,36.55,49.71,76
2023-07-29 13:00:00,411.46,434.2,400.67,431.46,36.68,49.86,75
2023-07-29 14:00:00,414.58,430.83,405.67,428,36.81,50,74
2023-07-29 15:00:00,414.33,431.08,408.75,426.67,37.01,50.08,76
2023-07-29 16:00:00,420,431.58,417.33,426,36.5,49.97,85
2023-07-29 17:00:00,436.08,436.67,440.58,428.58,34.5,50.62,85
2023-07-29 18:00:00,438.5,440.83,441.5,434.25,33.47,53.44,78
2023-07-29 19:00:00,445.5,442.75,447.67,435.08,32.25,56.58,73
2023-07-29 20:00:00,446.75,445.75,449.08,437.33,30.74,59.44,74
2023-07-29 21:00:00,446.58,447.17,443.33,438.67,29.6,61.91,68
2023-07-29 22:00:00,446.92,448.42,441.92,441.83,28.69,63.05,57
2023-07-29 23:00:00,446.75,449,439.42,442.67,28.34,63.38,54
2023-07-30 00:00:00,446.08,449.17,436.42,443.33,27.9,64.45,59
2023-07-30 01:00:00,446.5,449.92,434.5,443.17,27.41,65.75,42
2023-07-30 02:00:00,445.58,450.08,431.83,444,27.42,67.62,45
2023-07-30 03:00:00,445.58,449.67,433.83,443.5,27.24,69.3,47
2023-07-30 04:00:00,444.42,450.08,435.75,444.75,26.99,71.19,55
2023-07-30 05:00:00,445.42,450.5,434.92,445,26.85,72.11,55
2023-07-30 06:00:00,447.42,451.42,438.42,446.08,26.67,73.62,52
2023-07-30 07:00:00,449.58,450.75,434,445.17,26.85,72.08,29
2023-07-30 08:00:00,441.67,450.25,429.42,444.75,27.28,70.81,63
2023-07-30 09:00:00,433.17,450.33,414.17,444.58,29.5,68.1,55
2023-07-30 10:00:00,429.42,442.75,407.5,436.67,31.78,59.61,54
2023-07-30 11:00:00,415.5,444.17,395.08,438.25,33.39,55.64,66
2023-07-30 12:00:00,419.42,439.21,403.83,433.42,34.2,50.26,67.5
2023-07-30 13:00:00,423.33,434.25,412.58,428.58,35,44.89,69
2023-07-30 14:00:00,419.75,433.42,404.67,428.42,34.83,44.66,65
2023-07-30 15:00:00,413.42,431.25,404.58,425.83,36.12,44.85,73
2023-07-30 16:00:00,429.33,431.83,421.08,424.92,35.35,46.36,56
2023-07-30 17:00:00,441.83,438.83,443.75,430.33,33.22,49.52,67
2023-07-30 18:00:00,445.58,442.5,441.42,434.42,31.72,52.94,53
2023-07-30 19:00:00,440.67,443.42,434.92,434.42,30.35,53.36,72
2023-07-30 20:00:00,444.58,446.17,439.58,438.25,28.63,55.54,64
2023-07-30 21:00:00,447.25,447.75,442.42,441,27.55,59.69,57
2023-07-30 22:00:00,445.25,448.67,440,442,26.95,61.93,58
2023-07-30 23:00:00,442,448.83,433.17,442.75,26.75,60.99,58
2023-08-02 00:00:00,444.83,450.25,443.42,444.5,27,70.66,85
2023-08-02 01:00:00,445.58,450.17,442.08,445.17,26.63,71.05,82
2023-08-02 02:00:00,443.42,450.17,438.75,445.25,26.55,70.91,78
2023-08-02 03:00:00,442.42,449.75,434.25,444.17,26.47,70.59,66
2023-08-02 04:00:00,444.17,449.92,433.83,444.17,26.09,70.27,57
2023-08-02 05:00:00,443.58,450.08,432.25,444.58,26.02,70.1,57
2023-08-02 06:00:00,444.5,449.75,433.92,444.08,25.73,69.87,57
2023-08-02 07:00:00,445.83,450.5,434.75,446.08,25.59,70.42,51
2023-08-02 08:00:00,444.5,450.42,433.83,444.83,26.45,70.58,63
2023-08-02 09:00:00,439.83,450.92,428.42,444.83,28.86,69.39,60
2023-08-02 10:00:00,432.92,444.17,416.83,438.5,30.92,63.72,68
2023-08-02 11:00:00,432.83,445.42,418.67,441.25,33.31,60.73,57
2023-08-02 12:00:00,416,437.17,405.17,434.33,36.91,52.46,77
2023-08-02 13:00:00,408.33,433.42,398.33,431.5,37.27,50.24,77
2023-08-02 14:00:00,410.92,431,402.5,428.42,37.03,50.76,83
2023-08-02 15:00:00,416.83,430.75,414.5,426.75,37.16,51.31,82
2023-08-02 16:00:00,426.5,432.17,426.08,426.67,36.69,52.04,82
2023-08-02 17:00:00,444.33,438.83,452.42,430.83,34.15,54.62,87
2023-08-02 18:00:00,440.67,442.75,445.42,436.25,33.24,57.52,86
2023-08-02 19:00:00,442.58,442.83,443.92,435.5,32.67,58.28,82
2023-08-02 20:00:00,446.58,445.08,448.75,437.08,31.23,60.68,80
2023-08-02 21:00:00,448.42,447,449,438.33,30.01,64.58,77
2023-08-02 22:00:00,447.5,448.5,446.92,441.58,29.27,66.53,81
2023-08-02 23:00:00,445.17,448.67,442.08,441.67,28.98,66.28,80
2023-08-03 00:00:00,448.5,449.08,446.17,442.17,28.58,68.33,69
2023-08-03 01:00:00,451.17,450.5,450.42,444.08,28.21,73.63,71
2023-08-03 02:00:00,447.92,450.5,444.75,444.75,27.87,76.2,76
2023-08-03 03:00:00,444.42,451,438.08,444.83,27.59,74.72,75
2023-08-03 04:00:00,441.33,450.42,433,444.33,27.56,73.49,72
2023-08-03 05:00:00,436.17,449.17,417.58,443.67,27.32,72.67,47
2023-08-03 06:00:00,439.08,449.75,422.67,443.83,26.92,72.78,44
2023-08-03 07:00:00,436.5,448.75,416.08,442.67,26.82,70.86,40
2023-08-03 08:00:00,438.08,448.42,419.08,442.33,26.97,68.91,51
2023-08-03 09:00:00,438,446.67,420.08,440.75,27.05,67.26,49
2023-08-03 10:00:00,441.67,447.92,427,442.08,26.41,66.68,58
2023-08-03 11:00:00,439.75,446.92,423.25,439.58,26.99,64.71,49
2023-08-03 12:00:00,449.58,447.17,438.92,441.5,26.6,67.14,43
2023-08-03 13:00:00,445.5,449.33,435.33,443.92,26.62,68.57,56
2023-08-03 14:00:00,437.83,447.67,425.25,441.83,27.59,65.94,64
2023-08-03 15:00:00,424.83,445.5,404.17,438.92,29.48,62.54,65
2023-08-03 16:00:00,424.25,438.92,402.5,431.33,30.58,58.08,68
2023-08-03 17:00:00,439.67,442.58,428.42,432.75,29.24,56.7,73
2023-08-03 18:00:00,442.33,443.92,435,435.83,28.31,58.64,75
2023-08-03 19:00:00,445.92,445.5,441.42,438.42,26.94,59.95,77
2023-08-03 20:00:00,446.33,447.08,440.17,440.42,26.13,61.5,68
2023-08-03 21:00:00,444.67,447,439.17,440.75,25.45,62,70
2023-08-03 22:00:00,443.75,447.83,437.17,441.67,25.03,62.07,73
2023-08-03 23:00:00,443.08,448.08,433.5,441.67,25.17,61.49,62
2023-08-04 00:00:00,441.92,447.5,431.75,441.25,25.36,60.84,62
2023-08-04 01:00:00,442.17,447.58,431.83,441.42,25.25,61.12,66
2023-08-04 02:00:00,446.17,446.67,441.17,440.92,24.62,64,69
2023-08-04 03:00:00,449.92,449.08,443.08,443.25,23.28,66.8,55
2023-08-04 04:00:00,432,448.58,414.17,443.25,22.87,61.22,65
2023-08-04 05:00:00,434.75,448.08,419,442.25,22.12,55.98,64
2023-08-04 06:00:00,437.58,448.5,423.08,443.08,21.22,54.02,62
2023-08-04 07:00:00,440.17,449.5,426.67,443.33,20.7,55.52,55
2023-08-04 08:00:00,440.75,449.5,425.58,443.83,21.09,55.63,52
2023-08-04 09:00:00,438.42,450.42,422.92,444.83,23.33,53.61,50
2023-08-04 10:00:00,430.92,443.92,412.33,438.33,25.35,47.78,60
2023-08-04 11:00:00,425.92,446.33,410.75,439.75,28.58,44.95,56
2023-08-04 12:00:00,422.42,436.17,401.08,430.08,32.37,33.74,47
2023-08-04 13:00:00,425.75,436.5,416.42,430.67,31.92,34.32,66
2023-08-04 14:00:00,419.75,434.33,413.67,429.25,32.12,37.29,84
2023-08-04 15:00:00,424.75,433.58,419.67,427.08,32.13,37.45,85
2023-08-04 16:00:00,430.67,434.33,426.17,426.58,31.9,39.1,79
2023-08-04 17:00:00,443.92,439.33,442.5,429.67,30.19,40.87,75
2023-08-04 18:00:00,448.25,443.17,447.58,434.75,28.95,44.83,68
2023-08-04 19:00:00,447.08,443.92,447.25,435.25,28.3,46.46,75
2023-08-04 20:00:00,445.92,445.67,447.58,438.75,27.17,48.64,84
2023-08-04 21:00:00,443.25,446.58,443.17,440.25,26.26,49.12,87
2023-08-04 22:00:00,442.5,447,440.83,440.33,25.77,49.49,86
2023-08-04 23:00:00,444.83,447.25,446.08,441.67,25.51,50.93,88
2023-08-05 00:00:00,446.25,448.25,447.25,442.17,25.23,54.58,84
2023-08-05 01:00:00,443.08,448.42,439.75,442.92,24.91,54.45,79
2023-08-05 02:00:00,441.83,448.25,437.58,443.42,24.79,53.81,77
2023-08-05 03:00:00,442,448,434.08,442.42,24.56,53.89,71
2023-08-05 04:00:00,437.33,448.42,425.67,443.33,23.61,52.74,70
2023-08-05 05:00:00,431.5,446.5,417.17,441.17,23.54,46.82,76
2023-08-05 06:00:00,436.08,446.83,423.33,440.58,23.06,44.84,75
2023-08-05 07:00:00,437.67,447.58,425.75,441.92,22.47,44.39,74
2023-08-05 08:00:00,439.58,448.17,429.67,442.92,22.6,45.31,70
2023-08-05 09:00:00,433.75,448.83,423.33,442.33,24.91,43.79,72
2023-08-05 10:00:00,430.58,442.83,418.42,436.5,26.66,38.83,83
2023-08-05 11:00:00,426.17,446.33,417.92,438.92,28.8,36.36,87
2023-08-05 12:00:00,423.12,438.7,421.46,433.12,31.64,33.69,88
2023-08-05 13:00:00,420.08,431.08,425,427.33,34.48,31.02,89
2023-08-05 14:00:00,418.92,432.5,422.33,428.5,33.25,34.44,96
2023-08-05 15:00:00,411.83,431.08,412.17,426.33,33.72,33.34,101
2023-08-05 16:00:00,416.83,430.75,413.5,424.42,33.62,32.37,98
2023-08-05 17:00:00,433.5,437.08,437,427.92,31.83,32.95,99
2023-08-05 18:00:00,434.92,440,439.75,432,30.9,35.37,95
2023-08-05 19:00:00,441.58,440.42,446.42,431.17,30.12,36.81,94
2023-08-05 20:00:00,450.33,444.58,458.75,435.92,28.34,42.16,85
2023-08-05 21:00:00,447.83,446.75,452.67,439.92,26.99,45.5,86
2023-08-05 22:00:00,446.33,447.42,448.42,441.33,26.33,46.45,81
2023-08-05 23:00:00,444.42,448.08,441.67,442.75,25.86,46.88,77
2023-08-06 00:00:00,444.17,448.08,440.17,442,25.43,47.3,78
2023-08-06 01:00:00,445.67,447.92,435.42,442.58,24.96,48.26,48
2023-08-06 02:00:00,445.67,448.92,436.17,443.5,24.22,50.04,54
2023-08-06 03:00:00,447.17,449.42,436.33,444.17,23.64,51.3,46
2023-08-06 04:00:00,446.5,449.92,437.25,445.33,23.56,52.55,55
2023-08-06 05:00:00,446.5,449.92,440.17,445.42,23.55,53.94,63
2023-08-06 06:00:00,445.33,450.33,436.92,445.42,23.54,54.93,64
2023-08-06 07:00:00,445.5,450,435.58,445.58,23.5,55.14,63
2023-08-06 08:00:00,444,450.5,433.58,445.08,23.63,55.46,57
2023-08-06 09:00:00,445.75,450.58,432.67,446.25,23.89,55.6,54
2023-08-06 10:00:00,442.08,449.67,432.08,444.75,25.14,55.5,62
2023-08-06 11:00:00,442.75,448.42,436.75,444.25,25.46,58.16,74
2023-08-06 12:00:00,443.42,449.92,436.33,444.33,25.45,59.58,74
2023-08-06 13:00:00,441.67,449.33,435.92,444.17,25.94,59.4,79
2023-08-06 14:00:00,430.67,447.67,418.25,441.33,28.09,56.45,80
2023-08-06 15:00:00,429,441.5,415,433.58,29,52.82,79
2023-08-06 16:00:00,442.08,446.25,435.17,439.5,27.63,55.12,78
2023-08-06 17:00:00,442.67,445.92,438,439.5,27.25,56.04,76
2023-08-06 18:00:00,444.25,447,441,441.08,26.18,58.17,78
2023-08-06 19:00:00,444.75,448,440.42,442.17,25.41,60.13,77
2023-08-06 20:00:00,444.67,449,440.08,443.17,24.87,60.57,78
2023-08-06 21:00:00,444.58,448.75,439.25,444.08,24.63,60.81,78
2023-08-06 22:00:00,441.67,448.83,434.67,443,24.75,59.99,74
2023-08-06 23:00:00,440.5,448.17,432.92,442.17,25.05,58.66,75
2023-08-07 00:00:00,442.42,448.42,431.25,442.58,24.97,58.24,63
2023-08-07 01:00:00,440.25,447.83,430.08,442.25,24.9,58.08,68
2023-08-07 02:00:00,441,448.25,430.25,443,24.64,58.11,66
2023-08-07 03:00:00,438.17,447.58,423.5,441.25,24.22,56.61,58
2023-08-07 04:00:00,439.25,447.58,427.58,442.5,23.79,56.38,67
2023-08-07 05:00:00,440.75,447.42,427.92,441.08,23.83,55.87,63
2023-08-07 06:00:00,441.83,448,429.58,441.75,23.56,56.3,57
2023-08-07 07:00:00,445.17,448.75,431.08,443.75,23.47,56.91,43
2023-08-07 08:00:00,443.25,448.25,425.83,443,24.35,56.17,36
2023-08-07 09:00:00,437.67,446.67,422.5,441.33,25.91,53.92,56
2023-08-07 10:00:00,436.5,445.08,420.83,439.17,27.13,51.26,61
2023-08-07 11:00:00,434,445.42,421,438.83,28.43,49.17,65
2023-08-07 12:00:00,426.5,441.33,413.08,434.33,30.53,44.26,70
2023-08-07 13:00:00,421.17,439.42,412.5,433.92,31.52,41.97,83
2023-08-07 14:00:00,422.08,435.5,415.08,430.92,31.78,42.37,83
2023-08-07 15:00:00,431.5,437.67,425.67,430.58,31.03,43.86,83
2023-08-07 16:00:00,434.75,438.75,431.08,430.75,30.42,45.25,84
2023-08-07 17:00:00,442.67,442.33,441.5,433,29.23,47.09,85
2023-08-07 18:00:00,444.92,444.67,445.75,437.75,28.01,49.67,81
2023-08-07 19:00:00,445.08,445.75,444.58,438.5,27.41,51.61,81
2023-08-07 20:00:00,446.42,447,446.17,441,26.52,53.74,79
2023-08-07 21:00:00,446,447.92,446.33,442.58,25.9,55.7,80
2023-08-07 22:00:00,447.42,448.67,446.83,444.08,25.56,56.98,78
2023-08-07 23:00:00,445.75,448.83,442.58,443.83,25.8,57.13,74
2023-08-08 00:00:00,445.33,449.17,440.5,443.92,25.52,58.32,76
2023-08-08 01:00:00,444.75,448.92,437.33,443.92,25.2,59.45,76
2023-08-08 02:00:00,445.83,449.58,440.5,444.25,24.45,60.99,78
2023-08-08 03:00:00,445.75,450,439.58,444.75,23.79,61.73,75
2023-08-08 04:00:00,446.17,450.42,439.33,445.25,23.64,62.4,69
2023-08-08 05:00:00,445.83,450.33,438.92,445.58,23.69,62.48,69
2023-08-08 06:00:00,447.25,450.42,434.75,445.67,23.53,63.25,52
2023-08-08 07:00:00,446.42,450.75,429.42,446.42,23.45,64.32,35
2023-08-08 08:00:00,445.42,451,430.08,446.92,24.02,64.53,43
2023-08-08 09:00:00,440.75,450.17,426.42,446,25.97,63.59,47
2023-08-08 10:00:00,439.92,447.67,421.83,442.67,27.76,59.66,48
2023-08-08 11:00:00,437.42,445.5,424.58,438.92,29.2,58.06,72
2023-08-08 12:00:00,440.83,445.33,434.67,439.25,28.56,58.53,85
2023-08-08 13:00:00,443.5,445.83,438.83,439,28.52,59.97,86
2023-08-08 14:00:00,440.67,446.67,435.42,440.17,28.93,60,85
2023-08-08 15:00:00,443.08,445.08,435.83,436.75,29.15,59.99,78
2023-08-08 16:00:00,431.92,443.92,419.83,438.33,30.46,59.17,75
2023-08-08 17:00:00,437.33,443.08,429.92,435.33,30.48,57.4,79
2023-08-08 18:00:00,437.67,444.58,429.92,437.08,30.02,58.82,74
2023-08-08 19:00:00,436.42,444.25,424.25,435.42,29.56,57.48,72
2023-08-08 20:00:00,438.33,444.83,426.17,437.42,28.96,57.17,67
2023-08-08 21:00:00,439.33,445.5,427.92,438.92,28.19,57.76,60
2023-08-08 22:00:00,441.08,446,427.83,439.58,27.43,58.04,57
2023-08-08 23:00:00,445.42,447.33,437.08,441.42,26.97,59.61,57
2023-08-09 00:00:00,443.25,447.08,430.17,441.75,26.31,60.89,50
2023-08-09 01:00:00,441.75,448,429.08,442.17,25.31,60.96,59
2023-08-09 02:00:00,447.5,448.25,431,443.42,24.67,61.57,34
2023-08-09 03:00:00,450,449.67,437.83,443.75,24.15,63.26,41
2023-08-09 04:00:00,448.08,449.75,438.92,444.67,23.81,64.61,55
2023-08-09 05:00:00,446.83,450.33,439.17,445.42,23.76,65.8,66
2023-08-09 06:00:00,447.42,450.17,436.83,446,23.66,66.68,53
2023-08-09 07:00:00,448.92,451,435.25,445.92,23.54,67.6,48
2023-08-09 08:00:00,445.58,450.92,434.83,446.42,24.15,67.93,58
2023-08-09 09:00:00,440.08,451.08,429.17,446.75,26.7,66.74,69
2023-08-09 10:00:00,434.5,446.33,420.83,440.17,28.37,62.4,77
2023-08-09 11:00:00,428.25,447.92,415.67,443.42,31.52,58.13,75
2023-08-09 12:00:00,423.31,442.5,412.39,438.86,32.95,55.29,76.67
2023-08-09 13:00:00,418.36,437.09,409.11,434.31,34.39,52.45,78.33
2023-08-09 14:00:00,413.42,431.67,405.83,429.75,35.82,49.61,80
2023-08-09 15:00:00,421.67,432.5,413.75,428,35.42,49.95,77
2023-08-09 16:00:00,426.83,433.67,423.42,427.58,34.74,50.13,82
2023-08-09 17:00:00,441.67,439.67,443.67,431.75,32.86,51.97,81
2023-08-09 18:00:00,440.42,442.92,439.67,435.58,31.66,54.16,77
2023-08-09 19:00:00,443.75,443.42,442.75,435.17,30.66,55.37,81
2023-08-09 20:00:00,448.42,446,452.33,438,29.21,58.42,92
2023-08-09 21:00:00,447.08,447.42,449.92,441,28.14,60.87,84
2023-08-09 22:00:00,448,448.5,448.25,442.25,27.4,62.64,84
2023-08-09 23:00:00,444.83,448.42,441.75,442.5,27.35,62.3,80
2023-08-10 00:00:00,444.42,449,440.58,443.67,26.65,62.89,79
2023-08-10 01:00:00,442.58,449.42,434.42,443.75,26.39,63.76,73
2023-08-10 02:00:00,440.67,448.33,433.08,442.08,26.64,62.89,79
2023-08-10 03:00:00,441.08,448.33,431,442.25,26.44,62.92,72
2023-08-10 04:00:00,441.08,448.08,428.92,442.5,26.4,63,62
2023-08-10 05:00:00,442.75,448.17,425.08,442.42,26.3,62.26,43
2023-08-10 06:00:00,445.5,448.33,431.33,443.17,26.12,63.32,47
2023-08-10 07:00:00,446.42,448.67,431.5,442.83,26.02,64.63,43
2023-08-10 08:00:00,447.67,449.17,428.92,444.58,26.56,64.66,26
2023-08-10 09:00:00,440,448.67,423.42,443.17,28.73,62.85,43
2023-08-10 10:00:00,434.83,444.67,418.42,439.08,30.53,59.86,57
2023-08-10 11:00:00,427.58,444.58,418.17,441,33.6,56.7,66
2023-08-10 12:00:00,413.33,436.17,403.42,435,37.26,49.93,72
2023-08-10 13:00:00,419.83,433,417.33,430.08,36.59,46.74,98
2023-08-10 14:00:00,435.58,435.92,439.17,431.33,34.51,52.46,91
2023-08-10 15:00:00,441.75,440.92,446,435.08,33.25,56.83,89
2023-08-10 16:00:00,440.33,441.83,443.5,434.5,32.08,58.01,102
2023-08-10 17:00:00,432.08,443,431.67,435.17,31.38,53.55,112
2023-08-10 18:00:00,430.33,442.67,429,434.83,31.29,52.01,112
2023-08-10 19:00:00,436.42,441.75,436.08,433.08,30.68,50.02,110
2023-08-10 20:00:00,442.75,442.67,436.17,433.42,30.01,50.88,83
2023-08-10 21:00:00,447.08,443.67,435.75,435.75,29.25,51.36,56
2023-08-10 22:00:00,445.92,443.83,438.67,436.92,28.7,51.98,69
2023-08-10 23:00:00,443,445,433.67,437.25,28.17,52.16,69
2023-08-12 00:00:00,435.83,447.5,428.83,440.75,28.43,52.81,89
2023-08-12 01:00:00,438.17,447.25,425.67,440.08,28.05,51.4,74
2023-08-12 02:00:00,442.83,447.08,428.83,439.92,27.57,51.49,53
2023-08-12 03:00:00,445.42,447.17,428.33,440.08,27.4,51.79,39
2023-08-12 04:00:00,448.5,447.83,433.58,441,27.19,52.9,35
2023-08-12 05:00:00,443.25,448.08,433.67,440.58,27.24,54.21,60
2023-08-12 06:00:00,447.58,448.08,444.58,441.83,26.88,57.98,75
2023-08-12 07:00:00,449,449.33,446.75,443.42,26.4,61.82,68
2023-08-12 08:00:00,452.08,450.42,449.25,445.25,26.33,64.02,74
2023-08-12 09:00:00,447.67,451,447.08,444.92,27.95,64.46,85
2023-08-12 10:00:00,445.58,448.67,446.08,442.42,28.48,63.27,95
2023-08-12 11:00:00,438.25,449.83,437.58,444.17,30.65,60.56,100
2023-08-12 12:00:00,422.17,443.67,418.58,439.58,33.55,52.04,106
2023-08-12 13:00:00,422.92,439.75,421.83,435.58,33.96,49.94,105
2023-08-12 14:00:00,429.33,439.33,430.17,434.5,33,52.74,107
2023-08-12 15:00:00,437.42,440.58,445,434.58,32.53,55.78,114
2023-08-12 16:00:00,443.08,441.17,446.75,434.08,31.95,57.83,102
2023-08-12 17:00:00,451.83,445.92,460,437.75,30.56,60.97,101
2023-08-12 18:00:00,447.83,447.08,453.33,439.42,30.2,61.93,102
2023-08-12 19:00:00,450.33,447.58,454,439.75,29.18,64.73,98
2023-08-12 20:00:00,449.33,449.17,452,442.58,28.36,66.62,94
2023-08-12 21:00:00,449.92,449.42,452.33,443.33,27.76,67.52,88
2023-08-12 22:00:00,448.42,449.92,448.92,444.17,27.29,69.03,87
2023-08-12 23:00:00,448,450.17,447,444.5,27.04,68.89,82
2023-08-13 00:00:00,447.25,450.42,443.42,444.67,26.74,69.81,79
2023-08-13 01:00:00,447.83,450.67,442.42,445.42,26.39,70.04,77
2023-08-13 02:00:00,444.75,450.42,441.83,445.83,26.61,70.99,84
2023-08-13 03:00:00,443.58,450.25,437.33,445.08,26.57,70.06,75
2023-08-13 04:00:00,443.92,449.58,434.92,444.08,26.56,70.77,69
2023-08-13 05:00:00,443.83,449.83,434.67,443.83,26.52,71.65,68
2023-08-13 06:00:00,444.33,450.25,433,444.5,26.13,73.35,56
2023-08-13 07:00:00,447.92,450.08,433.17,445.5,25.82,73.59,36
2023-08-13 08:00:00,447.33,450.75,430.58,445.83,26.23,73.5,34
2023-08-13 09:00:00,443.75,450.67,421,445.17,28.18,71.18,25
2023-08-13 10:00:00,444.92,446.67,420.58,439.92,29.06,67.44,26
2023-08-13 11:00:00,436.08,448.17,426.5,442.33,31.23,64.13,79
2023-08-13 12:00:00,424.58,441.75,415.5,437.5,34.05,55.43,92
2023-08-13 13:00:00,422.08,438.5,410.25,434.42,34.56,52.49,79
2023-08-13 14:00:00,429,436.58,415.58,432.17,33.78,53.28,68
2023-08-13 15:00:00,426.58,437.75,418.92,432.75,33.81,54.62,85
2023-08-13 16:00:00,427.92,433.92,418.92,427.58,34.3,53.07,83
2023-08-13 17:00:00,448.75,440.58,450.08,431.75,32.11,56.47,71
2023-08-13 18:00:00,451.83,444.58,448.92,436.33,30.62,60.21,58
2023-08-13 19:00:00,448.58,446.17,444.08,436.75,29.83,62.09,66
2023-08-13 20:00:00,451.17,447.42,441.58,439.92,28.91,64.2,45
2023-08-13 21:00:00,448.42,448.33,441.5,442.33,28.21,65.45,56
2023-08-13 22:00:00,445.58,448.67,441.17,443,27.74,65.96,73
2023-08-13 23:00:00,447.75,448.75,442.08,443.33,27.5,66.01,70
2023-08-14 00:00:00,447.75,449.42,439,443.08,27.2,66.79,59
2023-08-14 01:00:00,448.83,448.92,434.42,443.25,27.14,67.37,38
2023-08-14 02:00:00,444.67,449.17,431.25,443.5,26.55,68.01,50
2023-08-14 03:00:00,444.25,449.75,432.33,444.42,26.14,69.1,62
2023-08-14 04:00:00,442,449.75,430.75,444.75,25.88,68.88,59
2023-08-14 05:00:00,443.92,449.58,430.42,443.42,25.69,68.43,54
2023-08-14 06:00:00,444.25,449.75,427.42,444.17,25.41,68.82,39
2023-08-14 07:00:00,445.5,450,431.25,444.75,25.22,68.77,54
2023-08-14 08:00:00,443.83,449.58,430.5,444.33,25.84,68.54,63
2023-08-14 09:00:00,434.33,449.17,420.17,443.33,28.53,65.97,69
2023-08-14 10:00:00,435.42,444.67,417.58,436.25,29.65,61.71,66
2023-08-14 11:00:00,434.08,446.25,422.17,440.25,31.96,59.03,68
2023-08-14 12:00:00,419.92,439.33,407.25,435.58,35.21,50.81,75
2023-08-14 13:00:00,421.83,436.08,412.5,432.42,35.35,48.89,77
2023-08-14 14:00:00,420.92,435.17,410,431.33,34.6,51.38,73
2023-08-14 15:00:00,415.58,434.5,403.08,429.75,34.63,48,83
2023-08-14 16:00:00,426.5,431.58,418.33,424.67,34.77,46.72,84
2023-08-14 17:00:00,443.58,439.08,446.92,430.5,32.74,50.29,82
