Date;BC;N_CPC;PM-10;PM-2.5;PM-1.0;NO2;O3;SO2;CO;NO;NOX;TEMP;HUM
20/2/19 5:00;1.791;10.343;13.033;11.967;10.85;32.0;38.0;1.0;0.2;5.0;40.0;12.133;79.067
20/2/19 6:00;2.429;14.414;14.967;12.75;11.35;27.0;44.0;1.0;0.2;1.0;29.0;12.033;79.567
20/2/19 7:00;4.574;32.44;25.767;18.533;13.45;45.0;33.0;1.0;0.2;2.0;47.0;12.117;78.683
20/2/19 8:00;1.167;14.015;18.15;13.367;11.067;73.0;14.0;1.0;0.3;14.0;94.0;13.017;73.083
20/2/19 9:00;1.645;12.552;22.017;15.383;13.317;99.0;3.0;2.0;0.8;73.0;210.0;13.6;68.817
20/2/19 10:00;1.776;12.538;27.467;18.417;15.983;38.0;47.0;1.0;0.2;4.0;44.0;13.8;67.983
20/2/19 11:00;1.606;9.937;26.883;18.3;15.9;50.0;39.0;2.0;0.2;4.0;56.0;14.183;64.0
20/2/19 12:00;1.35;7.715;26.233;19.75;17.667;57.0;32.0;2.0;0.2;5.0;66.0;15.367;58.067
20/2/19 13:00;1.248;12.36;23.767;17.1;15.117;43.0;45.0;2.0;0.2;5.0;50.0;15.683;56.133
20/2/19 14:00;0.886;14.544;15.883;10.2;8.75;35.0;52.0;2.0;0.3;4.0;41.0;15.983;54.633
20/2/19 15:00;0.854;11.835;16.917;10.483;8.933;38.0;53.0;3.0;0.3;5.0;46.0;15.917;55.283
20/2/19 16:00;0.91;14.822;14.183;10.4;9.183;24.0;67.0;3.0;0.3;3.0;29.0;15.35;60.517
20/2/19 17:00;1.058;16.958;12.817;9.967;8.85;28.0;65.0;2.0;0.3;3.0;32.0;13.6;67.883
20/2/19 18:00;2.265;20.813;14.05;11.05;9.85;24.0;66.0;1.0;0.3;2.0;26.0;12.933;71.283
20/2/19 19:00;2.326;20.482;15.717;13.033;11.733;34.0;54.0;1.0;0.3;1.0;36.0;12.317;74.533
20/2/19 20:00;1.261;11.446;12.8;11.517;10.65;79.0;19.0;1.0;0.5;4.0;86.0;12.433;76.25
20/2/19 21:00;0.888;13.005;11.467;10.483;9.733;97.0;10.0;1.0;0.6;8.0;108.0;12.15;78.967
20/2/19 22:00;1.238;9.626;12.1;11.2;10.4;42.0;47.0;1.0;0.5;2.0;44.0;11.917;79.6
20/2/19 23:00;1.451;9.012;11.583;10.9;10.2;29.0;53.0;1.0;0.3;1.0;31.0;11.283;81.5
21/2/19 0:00;0.64;4.448;10.45;9.767;9.117;54.0;27.0;1.0;0.4;2.0;58.0;11.267;81.467
21/2/19 1:00;0.504;4.503;10.333;10.017;9.483;50.0;24.0;1.0;0.4;2.0;53.0;10.967;81.95
21/2/19 2:00;0.504;4.547;11.433;10.717;10.017;32.0;33.0;1.0;0.3;4.0;38.0;10.4;84.133
21/2/19 3:00;0.612;4.059;11.55;11.083;10.533;24.0;38.0;1.0;0.3;1.0;25.0;10.3;83.75
21/2/19 4:00;0.759;6.034;15.633;14.867;14.05;22.0;41.0;1.0;0.3;3.0;26.0;10.433;80.9
21/2/19 5:00;1.242;10.43;20.383;18.933;17.767;24.0;38.0;1.0;0.3;1.0;26.0;10.1;80.8
21/2/19 6:00;3.442;25.079;23.15;20.217;18.6;22.0;39.0;1.0;0.3;1.0;23.0;9.85;81.133
21/2/19 7:00;7.648;37.094;29.033;22.167;19.683;47.0;18.0;1.0;0.3;3.0;51.0;9.95;81.4
21/2/19 8:00;6.002;37.717;42.517;29.2;25.533;78.0;3.0;1.0;0.6;46.0;148.0;11.833;74.783
21/2/19 9:00;2.414;16.099;36.0;24.583;21.95;96.0;2.0;3.0;1.2;150.0;325.0;13.483;68.4
21/2/19 10:00;1.163;9.374;29.083;20.267;17.933;89.0;5.0;3.0;1.4;130.0;288.0;14.15;67.567
21/2/19 11:00;1.699;11.14;35.017;23.8;21.117;47.0;36.0;2.0;0.5;28.0;89.0;15.25;66.517
21/2/19 12:00;1.184;10.665;28.45;18.75;16.483;27.0;54.0;2.0;0.2;6.0;35.0;15.867;69.683
21/2/19 13:00;0.992;11.9;22.667;16.367;14.633;35.0;44.0;2.0;0.2;9.0;49.0;16.233;69.417
21/2/19 14:00;1.066;11.03;22.333;16.233;14.583;21.0;66.0;2.0;0.3;2.0;24.0;16.317;70.033
21/2/19 15:00;1.102;9.493;24.0;17.45;15.233;19.0;70.0;2.0;0.6;2.0;22.0;16.55;70.333
21/2/19 16:00;1.12;8.155;24.317;18.733;16.6;19.0;70.0;2.0;0.6;2.0;22.0;15.35;74.483
21/2/19 17:00;1.357;8.917;23.817;18.45;16.517;20.0;68.0;1.0;0.6;2.0;23.0;13.633;81.817
21/2/19 18:00;2.699;15.83;26.3;20.75;18.717;26.0;65.0;1.0;0.6;2.0;28.0;13.217;84.333
21/2/19 19:00;3.832;20.505;27.617;22.2;20.083;33.0;55.0;1.0;0.7;1.0;34.0;12.833;84.833
21/2/19 20:00;4.259;19.632;28.867;24.2;22.267;72.0;19.0;1.0;0.9;7.0;83.0;12.6;84.567
21/2/19 21:00;4.241;18.446;32.133;26.883;24.617;94.0;1.0;1.0;1.2;29.0;138.0;12.3;85.833
21/2/19 22:00;2.713;13.558;31.383;28.35;26.517;91.0;1.0;1.0;1.3;45.0;160.0;12.683;83.933
21/2/19 23:00;1.779;8.644;33.033;29.667;27.65;89.0;1.0;1.0;1.3;37.0;145.0;12.867;81.867
22/2/19 0:00;1.757;7.589;36.183;30.967;28.567;86.0;1.0;1.0;1.0;27.0;127.0;12.433;81.467
22/2/19 1:00;1.749;6.838;37.467;31.083;28.433;47.0;28.0;1.0;0.7;2.0;49.0;12.467;78.033
22/2/19 2:00;1.637;6.695;36.75;30.117;27.083;41.0;24.0;1.0;0.7;1.0;43.0;11.733;78.933
22/2/19 3:00;1.363;6.801;34.133;26.933;23.467;50.0;13.0;1.0;1.0;2.0;54.0;12.15;71.7
22/2/19 4:00;1.307;5.498;31.583;23.5;19.533;52.0;9.0;1.0;1.2;2.0;55.0;12.0;68.217
22/2/19 5:00;1.44;5.91;34.483;24.783;20.717;41.0;18.0;1.0;0.9;5.0;49.0;13.75;61.767
22/2/19 6:00;2.154;12.41;41.15;27.15;22.9;29.0;31.0;1.0;0.8;1.0;30.0;13.767;62.017
22/2/19 7:00;4.647;29.813;46.883;29.4;24.233;25.0;39.0;1.0;0.7;2.0;27.0;13.967;61.917
22/2/19 8:00;3.713;28.613;52.85;28.65;23.0;54.0;20.0;1.0;0.8;15.0;76.0;15.9;57.8
22/2/19 9:00;1.544;9.031;37.233;21.533;16.717;86.0;3.0;1.0;1.6;85.0;217.0;17.817;50.533
22/2/19 10:00;1.176;7.289;30.1;15.7;10.867;72.0;11.0;2.0;1.4;72.0;182.0;19.25;44.6
22/2/19 11:00;1.242;7.684;29.983;15.6;11.217;26.0;39.0;2.0;0.7;6.0;35.0;19.467;42.517
22/2/19 12:00;1.264;8.529;29.117;14.117;9.633;19.0;49.0;2.0;0.7;4.0;25.0;20.95;40.15
22/2/19 13:00;1.22;8.413;25.05;12.0;7.8;18.0;53.0;1.0;0.7;4.0;23.0;22.433;36.217
22/2/19 14:00;2.168;21.112;48.2;22.117;15.317;20.0;54.0;2.0;0.3;4.0;25.0;22.933;43.417
22/2/19 15:00;2.406;22.777;49.75;22.15;14.383;24.0;55.0;2.0;0.3;4.0;29.0;22.9;43.55
22/2/19 16:00;2.723;20.487;47.767;22.15;14.017;46.0;50.0;2.0;0.3;7.0;57.0;22.517;43.833
22/2/19 17:00;3.624;21.206;50.933;23.533;14.733;57.0;44.0;2.0;0.3;7.0;69.0;19.75;53.25
22/2/19 18:00;5.824;22.471;49.85;22.7;14.4;71.0;32.0;2.0;0.4;5.0;79.0;18.0;60.15
22/2/19 19:00;5.678;19.922;41.117;20.317;13.55;93.0;10.0;1.0;0.5;12.0;111.0;17.85;54.233
22/2/19 20:00;3.025;16.103;38.85;20.55;14.683;107.0;1.0;2.0;0.8;67.0;209.0;17.683;49.467
22/2/19 21:00;1.51;11.721;43.983;25.55;19.35;105.0;1.0;2.0;0.9;74.0;218.0;17.583;50.583
22/2/19 22:00;1.596;6.632;51.467;27.35;21.083;68.0;17.0;1.0;0.6;22.0;102.0;17.5;50.8
22/2/19 23:00;1.835;8.449;53.35;29.967;23.4;28.0;45.0;1.0;0.4;5.0;36.0;17.067;54.183
23/2/19 0:00;2.015;9.082;54.117;32.633;26.083;23.0;48.0;1.0;0.3;3.0;28.0;16.667;56.467
23/2/19 1:00;1.667;5.597;44.567;30.567;25.333;30.0;39.0;1.0;0.3;1.0;32.0;15.967;58.117
23/2/19 2:00;1.724;5.861;32.733;22.75;18.45;44.0;26.0;1.0;0.4;3.0;48.0;15.817;54.55
23/2/19 3:00;1.675;6.445;33.417;21.067;16.05;25.0;34.0;1.0;0.3;1.0;27.0;15.333;55.317
23/2/19 4:00;1.516;7.356;32.017;18.983;13.4;44.0;17.0;1.0;0.4;4.0;50.0;15.483;59.433
23/2/19 5:00;1.318;7.82;24.967;16.967;11.683;41.0;26.0;1.0;0.4;1.0;43.0;15.2;65.967
23/2/19 6:00;1.536;10.28;21.183;14.667;9.9;35.0;32.0;1.0;0.4;1.0;36.0;15.133;66.2
23/2/19 7:00;2.607;13.451;23.283;15.7;10.35;40.0;24.0;1.0;0.4;2.0;43.0;15.4;64.883
23/2/19 8:00;3.871;20.091;34.183;19.467;13.867;58.0;9.0;1.0;0.4;8.0;70.0;17.033;59.517
23/2/19 9:00;1.892;8.487;35.833;20.683;15.367;63.0;7.0;1.0;0.4;32.0;112.0;18.683;52.233
23/2/19 10:00;2.307;11.586;40.2;21.333;15.817;69.0;14.0;2.0;0.9;50.0;145.0;19.75;48.1
23/2/19 11:00;1.43;7.789;30.667;14.033;9.117;31.0;41.0;2.0;0.4;8.0;44.0;21.383;41.283
23/2/19 12:00;0.851;8.919;22.0;9.717;5.383;35.0;39.0;2.0;0.5;9.0;49.0;21.85;34.667
23/2/19 13:00;1.024;9.381;25.217;10.817;6.317;19.0;57.0;2.0;0.3;3.0;23.0;22.2;35.917
23/2/19 14:00;1.254;16.238;30.083;15.083;10.5;12.0;75.0;2.0;0.3;1.0;12.0;22.15;39.517
23/2/19 15:00;1.535;10.166;31.1;20.35;15.483;14.0;73.0;2.0;0.3;1.0;14.0;17.817;68.383
23/2/19 16:00;1.32;6.523;25.867;17.683;13.717;19.0;70.0;1.0;0.3;2.0;21.0;16.367;65.833
23/2/19 17:00;1.073;8.318;17.617;13.117;10.767;25.0;60.0;1.0;0.2;2.0;27.0;15.1;75.583
23/2/19 18:00;1.216;6.272;18.35;14.317;12.0;21.0;67.0;1.0;0.2;1.0;23.0;14.533;73.85
23/2/19 19:00;1.377;7.407;20.933;16.7;13.933;28.0;57.0;1.0;0.2;1.0;30.0;13.867;81.65
23/2/19 20:00;1.457;10.486;24.55;19.7;16.75;21.0;65.0;1.0;0.2;1.0;22.0;13.683;82.817
23/2/19 21:00;1.535;9.603;26.517;21.333;18.217;22.0;64.0;1.0;0.2;1.0;23.0;13.517;83.9
23/2/19 22:00;1.397;8.74;26.967;22.05;18.867;30.0;59.0;1.0;0.3;1.0;31.0;13.283;88.167
23/2/19 23:00;1.358;5.725;26.417;21.683;18.65;27.0;61.0;1.0;0.2;1.0;28.0;12.933;88.65
24/2/19 0:00;1.332;5.524;25.083;20.683;17.633;27.0;60.0;1.0;0.3;1.0;28.0;12.667;87.433
24/2/19 1:00;1.458;6.224;23.4;19.65;16.983;18.0;63.0;1.0;0.2;1.0;19.0;12.65;81.167
24/2/19 2:00;1.081;5.938;21.033;17.933;15.617;22.0;57.0;2.0;0.2;1.0;23.0;12.433;79.167
24/2/19 3:00;0.956;5.371;19.633;17.067;14.867;30.0;46.0;1.0;0.2;1.0;31.0;12.383;77.117
24/2/19 4:00;0.889;3.972;20.517;17.633;15.317;18.0;62.0;1.0;0.2;1.0;19.0;12.217;77.183
24/2/19 5:00;0.959;5.055;19.883;16.967;14.533;18.0;66.0;1.0;0.2;4.0;22.0;11.9;77.767
24/2/19 6:00;0.916;5.435;16.917;14.133;11.717;14.0;69.0;1.0;0.2;1.0;14.0;11.867;74.417
24/2/19 7:00;0.993;7.483;15.217;11.833;9.333;15.0;67.0;1.0;0.2;1.0;15.0;12.433;67.567
24/2/19 8:00;0.8;6.597;16.633;11.917;9.05;24.0;53.0;1.0;0.2;1.0;26.0;14.2;61.25
24/2/19 9:00;0.855;5.064;19.267;13.3;10.133;32.0;44.0;1.0;0.2;3.0;36.0;15.233;57.783
24/2/19 10:00;1.395;9.226;23.333;15.317;11.85;16.0;64.0;2.0;0.2;2.0;19.0;16.517;54.467
24/2/19 11:00;1.117;8.615;23.017;12.75;9.083;15.0;67.0;2.0;0.2;2.0;18.0;16.367;56.5
24/2/19 12:00;0.855;7.557;21.017;11.367;7.317;27.0;59.0;2.0;0.3;5.0;33.0;15.517;62.1
24/2/19 13:00;0.73;9.126;19.383;11.35;7.267;22.0;67.0;2.0;0.3;3.0;27.0;15.583;62.733
24/2/19 14:00;0.813;10.164;18.633;11.217;7.483;14.0;74.0;2.0;0.2;2.0;16.0;15.483;64.1
24/2/19 15:00;1.405;12.828;18.3;11.967;8.417;16.0;72.0;2.0;0.2;2.0;19.0;16.167;63.7
24/2/19 16:00;1.009;10.919;17.567;11.4;7.883;20.0;69.0;1.0;0.2;2.0;24.0;15.717;65.933
24/2/19 17:00;0.951;11.658;14.95;10.467;7.117;18.0;70.0;1.0;0.2;2.0;21.0;14.1;73.533
24/2/19 18:00;1.279;15.803;14.817;11.0;7.567;26.0;65.0;1.0;0.2;1.0;28.0;13.25;78.467
24/2/19 19:00;1.982;12.149;16.733;12.383;8.817;23.0;61.0;1.0;0.2;1.0;24.0;12.633;82.933
24/2/19 20:00;2.106;11.354;16.917;13.233;9.817;33.0;50.0;1.0;0.2;1.0;34.0;12.217;86.317
24/2/19 21:00;1.539;10.445;16.683;13.25;9.967;55.0;35.0;1.0;0.3;2.0;58.0;11.867;86.583
24/2/19 22:00;1.243;10.67;15.267;12.033;9.1;56.0;31.0;1.0;0.3;2.0;59.0;11.417;84.633
24/2/19 23:00;1.089;7.571;13.883;11.233;8.683;42.0;38.0;1.0;0.2;2.0;44.0;11.483;80.933
25/2/19 0:00;0.955;6.931;13.85;11.383;8.85;46.0;29.0;1.0;0.2;2.0;49.0;11.4;83.233
25/2/19 1:00;0.741;5.511;12.55;10.483;8.167;32.0;36.0;1.0;0.3;1.0;33.0;10.967;86.767
25/2/19 2:00;0.816;4.521;15.083;12.517;9.75;24.0;38.0;1.0;0.3;1.0;25.0;11.067;85.133
25/2/19 3:00;0.99;4.901;15.183;12.883;10.45;18.0;41.0;1.0;0.2;1.0;19.0;10.567;83.583
25/2/19 4:00;0.999;4.835;19.333;17.883;16.133;14.0;47.0;1.0;0.2;1.0;14.0;9.783;87.683
25/2/19 5:00;1.803;8.457;20.417;17.95;15.567;17.0;43.0;1.0;0.2;1.0;18.0;10.233;84.917
25/2/19 6:00;2.852;15.872;19.35;15.517;12.833;16.0;48.0;1.0;0.2;1.0;17.0;10.2;82.85
25/2/19 7:00;6.484;37.222;25.233;18.717;15.1;38.0;26.0;1.0;0.3;1.0;40.0;11.3;80.217
25/2/19 8:00;2.306;14.103;29.05;20.983;16.517;74.0;3.0;2.0;0.3;35.0;127.0;13.25;75.233
25/2/19 9:00;3.674;14.561;40.633;26.917;22.083;96.0;2.0;3.0;1.1;147.0;320.0;14.533;70.417
26/2/19 11:00;1.443;10.052;22.017;11.15;8.5;69.0;30.0;4.0;1.0;31.0;116.0;19.3;45.983
26/2/19 12:00;1.572;12.498;24.433;14.75;12.217;41.0;59.0;3.0;0.8;7.0;51.0;18.917;53.283
26/2/19 13:00;1.43;10.622;22.083;14.267;11.8;32.0;67.0;2.0;0.6;5.0;40.0;18.3;52.333
26/2/19 14:00;1.406;9.059;22.5;16.233;13.833;27.0;74.0;3.0;0.3;3.0;32.0;18.35;51.083
26/2/19 15:00;1.694;9.359;26.9;19.133;16.2;23.0;83.0;2.0;0.4;2.0;26.0;17.9;55.867
26/2/19 16:00;1.969;12.679;28.217;19.25;16.133;21.0;85.0;1.0;0.4;2.0;23.0;18.0;56.383
26/2/19 17:00;2.928;21.599;35.183;21.833;18.067;29.0;78.0;2.0;0.4;2.0;31.0;16.717;62.1
26/2/19 18:00;4.077;29.301;32.817;23.617;20.133;50.0;61.0;2.0;0.4;2.0;53.0;15.25;71.417
26/2/19 19:00;4.774;35.732;30.317;23.567;20.367;85.0;31.0;2.0;0.4;3.0;89.0;14.3;74.65
26/2/19 20:00;4.232;30.303;29.583;23.633;20.467;114.0;6.0;1.0;0.5;10.0;128.0;13.783;76.933
26/2/19 21:00;3.179;22.063;27.15;21.867;18.917;122.0;3.0;1.0;0.7;22.0;155.0;13.3;77.583
26/2/19 22:00;3.46;22.163;25.25;19.517;16.75;116.0;4.0;1.0;0.8;17.0;143.0;12.75;79.05
26/2/19 23:00;3.239;18.578;22.783;17.95;15.4;91.0;14.0;1.0;0.5;4.0;98.0;12.633;78.617
27/2/19 0:00;3.424;14.226;22.283;17.7;15.317;99.0;3.0;1.0;0.6;19.0;128.0;12.483;76.633
27/2/19 1:00;2.02;8.171;20.017;16.0;13.917;97.0;1.0;1.0;0.7;17.0;123.0;13.433;68.283
27/2/19 2:00;4.009;9.246;26.783;21.15;18.483;90.0;3.0;1.0;0.7;24.0;126.0;12.15;74.783
27/2/19 3:00;4.043;9.414;29.833;23.833;21.083;58.0;19.0;1.0;0.5;3.0;62.0;12.533;70.9
27/2/19 4:00;2.509;8.788;31.117;24.0;21.167;71.0;3.0;1.0;0.8;14.0;92.0;12.367;70.55
27/2/19 5:00;2.769;12.974;33.933;25.317;22.317;61.0;9.0;1.0;0.7;5.0;68.0;12.283;69.967
27/2/19 6:00;4.189;25.955;36.283;26.817;23.483;54.0;15.0;1.0;0.7;2.0;58.0;10.683;74.583
27/2/19 7:00;6.865;43.29;45.467;30.267;25.833;65.0;5.0;1.0;0.6;7.0;76.0;11.133;72.35
27/2/19 8:00;7.959;40.33;71.117;35.617;29.35;74.0;1.0;2.0;0.9;64.0;171.0;13.75;63.883
27/2/19 9:00;8.415;32.942;80.8;41.133;34.383;87.0;2.0;3.0;1.4;162.0;333.0;16.2;57.45
27/2/19 10:00;6.159;26.567;72.283;31.833;25.45;101.0;3.0;4.0;1.5;172.0;363.0;18.633;50.783
27/2/19 11:00;3.682;22.288;62.283;30.1;24.583;120.0;6.0;6.0;1.4;179.0;394.0;20.017;55.717
28/2/19 11:00;2.662;19.24;36.783;19.0;15.85;111.0;13.0;3.0;1.1;76.0;228.0;21.833;42.267
28/2/19 12:00;3.807;24.404;50.6;26.633;22.367;107.0;22.0;3.0;0.9;50.0;183.0;21.033;49.75
28/2/19 13:00;2.974;26.35;41.683;28.583;24.617;47.0;55.0;3.0;0.4;15.0;70.0;19.267;63.167
28/2/19 14:00;2.139;19.278;34.933;25.75;22.583;83.0;34.0;4.0;0.5;28.0;126.0;18.917;64.767
28/2/19 15:00;2.06;18.759;32.9;23.917;20.45;59.0;53.0;3.0;0.4;12.0;77.0;18.483;70.4
28/2/19 16:00;2.182;17.436;33.133;23.05;19.45;48.0;69.0;2.0;0.2;7.0;58.0;17.683;71.5
28/2/19 17:00;4.064;24.494;31.833;24.367;20.817;51.0;67.0;1.0;0.2;5.0;58.0;16.0;77.733
28/2/19 18:00;3.975;25.23;31.233;23.917;20.417;65.0;55.0;1.0;0.2;3.0;70.0;15.283;83.1
28/2/19 19:00;5.701;34.187;35.467;27.633;23.767;120.0;8.0;1.0;0.4;14.0;141.0;15.217;83.483
28/2/19 20:00;8.13;34.03;43.933;34.0;29.483;122.0;3.0;2.0;0.5;15.0;146.0;14.7;88.783
28/2/19 21:00;8.26;38.282;47.65;38.517;33.933;124.0;2.0;2.0;1.0;52.0;203.0;13.9;92.833
28/2/19 22:00;7.704;29.71;46.483;37.4;33.167;127.0;1.0;2.0;0.9;89.0;262.0;13.2;91.133
28/2/19 23:00;5.89;22.594;41.567;34.117;30.367;121.0;1.0;2.0;0.6;92.0;261.0;13.317;88.583
1/3/19 0:00;1.263;12.341;7.667;6.267;5.667;63.0;1.0;1.0;0.2;29.0;107.0;8.917;59.183
1/3/19 1:00;0.726;7.792;5.7;5.117;4.8;54.0;1.0;1.0;0.2;50.0;131.0;9.133;58.117
1/3/19 2:00;0.616;6.725;5.283;4.817;4.483;43.0;6.0;1.0;0.2;15.0;66.0;9.1;59.35
1/3/19 3:00;0.519;6.096;5.35;4.467;4.017;24.0;21.0;1.0;0.2;3.0;28.0;9.567;59.6
1/3/19 4:00;0.838;7.464;6.367;5.267;4.717;15.0;30.0;1.0;0.2;1.0;16.0;8.967;66.15
1/3/19 5:00;0.934;10.868;6.867;5.733;5.083;11.0;37.0;1.0;0.2;5.0;17.0;8.217;70.783
1/3/19 6:00;0.907;12.189;7.583;5.817;5.067;13.0;34.0;1.0;0.2;1.0;14.0;8.233;70.417
1/3/19 7:00;2.474;26.004;10.8;7.917;6.483;19.0;26.0;1.0;0.2;3.0;23.0;8.05;72.4
1/3/19 8:00;5.03;40.25;33.633;18.233;9.883;29.0;17.0;1.0;0.2;5.0;37.0;8.917;69.5
1/3/19 9:00;4.469;38.458;142.95;33.917;14.1;47.0;5.0;1.0;0.2;36.0;101.0;11.55;62.85
1/3/19 10:00;1.088;17.361;144.35;35.983;13.35;62.0;3.0;2.0;0.2;110.0;230.0;13.217;62.683
1/3/19 11:00;0.932;15.406;20.733;12.4;10.65;64.0;5.0;2.0;0.2;96.0;210.0;13.133;63.767
1/3/19 12:00;1.308;13.824;19.233;12.917;11.4;22.0;31.0;1.0;0.2;8.0;35.0;13.617;61.333
1/3/19 15:00;1.335;19.738;16.967;8.95;7.3;36.0;23.0;1.0;0.2;15.0;59.0;14.5;59.933
1/3/19 16:00;3.243;38.648;27.167;12.1;8.217;36.0;25.0;1.0;0.2;10.0;51.0;13.1;63.967
1/3/19 17:00;3.474;29.874;19.6;13.617;10.683;43.0;19.0;1.0;0.2;8.0;55.0;11.2;70.2
1/3/19 18:00;2.077;21.1;15.45;11.7;10.633;64.0;4.0;1.0;0.2;36.0;120.0;10.55;64.05
1/3/19 19:00;1.868;18.408;17.1;13.1;12.133;59.0;2.0;1.0;0.2;52.0;138.0;10.283;63.15
1/3/19 20:00;1.643;24.562;13.433;11.7;11.067;51.0;7.0;1.0;0.2;11.0;67.0;9.133;60.65
1/3/19 21:00;1.313;16.526;10.9;9.1;8.467;53.0;5.0;1.0;0.2;14.0;75.0;9.067;57.617
1/3/19 22:00;2.218;19.028;12.417;9.933;9.05;45.0;13.0;1.0;0.2;8.0;57.0;8.733;59.683
1/3/19 23:00;1.862;16.112;11.567;9.333;8.517;48.0;12.0;1.0;0.2;13.0;68.0;8.3;62.817
2/3/19 0:00;0.219;6.988;3.9;2.633;2.017;9.0;60.0;1.0;0.6;1.0;10.0;7.45;41.033
2/3/19 1:00;0.245;7.322;2.967;2.3;1.833;9.0;59.0;2.0;0.6;1.0;10.0;7.333;39.733
2/3/19 3:00;0.567;4.346;3.0;2.15;1.733;7.0;60.0;1.0;0.7;1.0;9.0;7.783;33.317
2/3/19 4:00;0.382;5.424;2.6;2.167;1.883;5.0;65.0;1.0;0.7;1.0;7.0;7.733;33.25
2/3/19 5:00;0.433;6.222;2.567;2.25;1.95;4.0;68.0;1.0;0.7;1.0;5.0;7.433;33.9
2/3/19 6:00;0.344;7.134;2.517;2.083;1.8;6.0;66.0;1.0;0.7;1.0;7.0;7.233;34.133
2/3/19 7:00;0.506;7.214;2.767;2.35;2.017;7.0;64.0;1.0;0.7;1.0;9.0;7.217;33.55
2/3/19 8:00;0.506;8.651;3.767;3.1;2.75;9.0;63.0;1.0;0.7;1.0;11.0;7.817;33.417
2/3/19 9:00;0.517;12.369;3.867;3.283;2.9;10.0;61.0;1.0;0.7;1.0;12.0;8.9;32.4
2/3/19 10:00;0.491;14.142;3.217;2.5;2.217;9.0;61.0;1.0;0.7;2.0;11.0;10.667;28.883
2/3/19 11:00;0.33;10.108;2.283;1.883;1.55;9.0;61.0;1.0;0.7;2.0;13.0;12.05;24.717
2/3/19 12:00;0.527;14.116;2.3;1.817;1.517;7.0;66.0;1.0;0.7;2.0;9.0;13.033;21.917
2/3/19 13:00;0.437;15.622;2.333;1.833;1.55;5.0;72.0;1.0;0.7;1.0;6.0;13.9;20.35
2/3/19 14:00;0.42;14.161;2.717;2.3;2.05;6.0;73.0;1.0;0.7;1.0;7.0;14.55;19.883
2/3/19 15:00;0.443;8.47;2.217;1.65;1.417;4.0;78.0;1.0;0.7;1.0;5.0;14.367;20.583
2/3/19 16:00;0.414;4.561;1.983;1.683;1.45;4.0;78.0;1.0;0.7;1.0;5.0;12.95;24.333
2/3/19 17:00;0.574;10.161;3.35;2.75;2.467;4.0;76.0;1.0;0.7;1.0;5.0;11.7;28.017
2/3/19 18:00;0.608;9.851;3.617;3.133;2.833;7.0;68.0;1.0;0.7;1.0;9.0;10.967;27.283
2/3/19 19:00;0.428;10.922;3.367;2.433;2.033;15.0;59.0;1.0;0.8;1.0;17.0;9.867;30.183
2/3/19 20:00;0.401;8.504;2.633;2.0;1.7;14.0;61.0;1.0;0.8;1.0;16.0;9.333;30.55
2/3/19 21:00;0.413;13.145;3.567;2.533;2.117;13.0;59.0;1.0;0.7;2.0;16.0;8.433;31.7
2/3/19 22:00;0.323;11.44;2.267;1.833;1.55;10.0;64.0;1.0;0.7;1.0;12.0;8.133;30.9
2/3/19 23:00;0.345;7.628;2.0;1.567;1.283;18.0;54.0;4.0;0.8;1.0;20.0;8.35;28.983
3/3/19 0:00;1.823;13.217;23.783;22.117;20.483;49.0;35.0;1.0;0.2;1.0;50.0;13.033;91.917
3/3/19 1:00;1.357;10.82;28.15;26.567;24.95;29.0;40.0;1.0;0.2;1.0;30.0;12.667;91.633
3/3/19 2:00;1.793;8.765;32.967;31.067;29.183;40.0;27.0;1.0;0.3;1.0;42.0;11.95;89.65
3/3/19 3:00;1.532;8.399;28.283;25.817;23.967;32.0;28.0;1.0;0.2;3.0;36.0;12.05;85.667
3/3/19 4:00;1.549;9.315;26.467;24.717;23.067;27.0;29.0;1.0;0.2;1.0;28.0;11.933;87.967
3/3/19 5:00;1.334;11.019;24.983;23.55;22.083;29.0;32.0;1.0;0.2;2.0;31.0;11.533;90.95
3/3/19 6:00;1.244;8.666;23.95;21.383;19.667;32.0;24.0;1.0;0.2;1.0;33.0;11.867;84.233
3/3/19 7:00;2.311;17.722;29.317;23.9;21.933;33.0;23.0;1.0;0.2;2.0;36.0;13.5;73.617
3/3/19 8:00;1.998;15.061;30.85;23.3;21.15;27.0;34.0;1.0;0.2;1.0;28.0;15.417;66.133
3/3/19 9:00;1.387;11.657;20.133;12.633;11.067;49.0;17.0;2.0;0.4;13.0;70.0;18.433;51.167
3/3/19 10:00;2.075;19.709;29.017;17.05;14.783;40.0;26.0;2.0;0.3;13.0;60.0;19.383;52.017
3/3/19 11:00;1.707;31.292;29.15;19.75;17.367;28.0;45.0;2.0;0.3;8.0;40.0;19.083;59.333
3/3/19 12:00;1.208;35.651;27.867;16.367;13.95;37.0;37.0;3.0;0.3;14.0;58.0;18.967;62.033
3/3/19 13:00;1.66;18.518;34.933;18.85;15.933;29.0;52.0;3.0;0.3;8.0;42.0;19.883;60.233
3/3/19 14:00;1.034;17.084;30.7;12.917;10.117;18.0;88.0;4.0;0.3;3.0;22.0;20.15;55.183
3/3/19 15:00;1.173;13.728;28.417;12.5;9.917;16.0;99.0;3.0;0.3;2.0;19.0;19.633;53.967
